order,species,gestation_length_d
Rodentia,Paramelomys_platyops,NA
Rodentia,Paramelomys_rubex,NA
Rodentia,Paramelomys_steini,NA
Dasyuromorphia,Paramurexia_rothschildi,NA
Dasyuromorphia,Parantechinus_apicalis,48.5
Chiroptera,Paranyctimene_raptor,NA
Chiroptera,Paranyctimene_tenax,NA
Soricomorpha,Parascalops_breweri,35.46
Soricomorpha,Parascaptor_leucura,NA
Rodentia,Paraxerus_alexandri,NA
Rodentia,Paraxerus_boehmi,NA
Rodentia,Paraxerus_cepapi,56.87
Rodentia,Paraxerus_cooperi,NA
Rodentia,Paraxerus_flavovittis,NA
Rodentia,Paraxerus_lucifer,NA
Rodentia,Paraxerus_ochraceus,NA
Rodentia,Paraxerus_palliatus,62.01
Rodentia,Paraxerus_poensis,55.13
Rodentia,Paraxerus_vexillarius,NA
Rodentia,Paraxerus_vincenti,NA
Carnivora,Pardofelis_marmorata,NA
Rodentia,Parotomys_brantsii,37.56
Rodentia,Parotomys_littledalei,NA
Rodentia,Paruromys_dominator,NA
Rodentia,Paulamys_naso,NA
Rodentia,Pearsonomys_annectens,NA
Artiodactyla,Pecari_tajacu,144.88
Rodentia,Pectinator_spekei,NA
Rodentia,Pedetes_capensis,78.02
Rodentia,Pedetes_surdaster,NA
Chiroptera,Penthetor_lucasi,NA
Cetacea,Peponocephala_electra,365
Peramelemorphia,Perameles_bougainville,12
Peramelemorphia,Perameles_eremiana,NA
Peramelemorphia,Perameles_gunnii,12.5
Peramelemorphia,Perameles_nasuta,12.24
Primates,Perodicticus_potto,193
Rodentia,Perognathus_alticolus,NA
Rodentia,Perognathus_amplus,NA
Rodentia,Perognathus_fasciatus,29.8
Rodentia,Perognathus_flavescens,NA
Rodentia,Perognathus_flavus,26
Rodentia,Perognathus_inornatus,NA
Rodentia,Perognathus_longimembris,22.74
Rodentia,Perognathus_merriami,NA
Rodentia,Perognathus_parvus,23.5
Rodentia,Peromyscus_attwateri,NA
Rodentia,Peromyscus_aztecus,NA
Rodentia,Peromyscus_beatae,NA
Rodentia,Peromyscus_boylii,23.3
Rodentia,Peromyscus_bullatus,NA
Rodentia,Peromyscus_californicus,32.95
Rodentia,Peromyscus_caniceps,NA
Rodentia,Peromyscus_crinitus,25.33
Rodentia,Peromyscus_dickeyi,NA
Rodentia,Peromyscus_difficilis,NA
Rodentia,Peromyscus_eremicus,27.35
Rodentia,Peromyscus_eva,NA
Rodentia,Peromyscus_fraterculus,NA
Rodentia,Peromyscus_furvus,NA
Rodentia,Peromyscus_gossypinus,23
Rodentia,Peromyscus_grandis,NA
Rodentia,Peromyscus_gratus,NA
Rodentia,Peromyscus_guardia,NA
Rodentia,Peromyscus_guatemalensis,NA
Rodentia,Peromyscus_gymnotis,NA
Rodentia,Peromyscus_hooperi,33.5
Rodentia,Peromyscus_hylocetes,NA
Rodentia,Peromyscus_interparietalis,NA
Rodentia,Peromyscus_keeni,NA
Rodentia,Peromyscus_leucopus,23.17
Rodentia,Peromyscus_levipes,NA
Chiroptera,Pteronotus_parnellii,107.97
Chiroptera,Pteronotus_personatus,NA
Chiroptera,Pteronotus_pristinus,NA
Chiroptera,Pteronotus_quadridens,156.43
Carnivora,Pteronura_brasiliensis,70
Chiroptera,Pteropus_admiralitatum,NA
Chiroptera,Pteropus_aldabrensis,NA
Chiroptera,Pteropus_alecto,NA
Chiroptera,Pteropus_anetianus,NA
Chiroptera,Pteropus_aruensis,NA
Chiroptera,Pteropus_banakrisi,NA
Chiroptera,Pteropus_brunneus,NA
Chiroptera,Pteropus_caniceps,NA
Chiroptera,Pteropus_capistratus,NA
Rodentia,Peromyscus_madrensis,NA
Rodentia,Peromyscus_maniculatus,26.68
Rodentia,Peromyscus_mayensis,NA
Rodentia,Peromyscus_megalops,NA
Rodentia,Peromyscus_mekisturus,NA
Rodentia,Peromyscus_melanocarpus,30.39
Rodentia,Peromyscus_melanophrys,24.7
Rodentia,Peromyscus_melanotis,25.01
Rodentia,Peromyscus_melanurus,NA
Rodentia,Peromyscus_merriami,NA
Rodentia,Peromyscus_mexicanus,30.19
Rodentia,Peromyscus_nasutus,NA
Rodentia,Peromyscus_ochraventer,NA
Rodentia,Peromyscus_pectoralis,23
Rodentia,Peromyscus_pembertoni,NA
Rodentia,Peromyscus_perfulvus,43.24
Rodentia,Peromyscus_polionotus,23.8
Rodentia,Peromyscus_polius,NA
Rodentia,Peromyscus_pseudocrinitus,NA
Rodentia,Peromyscus_sagax,NA
Rodentia,Peromyscus_sejugis,NA
Rodentia,Peromyscus_simulus,NA
Rodentia,Peromyscus_slevini,NA
Rodentia,Peromyscus_spicilegus,NA
Rodentia,Peromyscus_stephani,NA
Rodentia,Peromyscus_stirtoni,NA
Rodentia,Peromyscus_truei,32.37
Rodentia,Peromyscus_winkelmanni,NA
Rodentia,Peromyscus_yucatanicus,30.8
Rodentia,Peromyscus_zarhynchus,NA
Chiroptera,Peropteryx_kappleri,137.96
Chiroptera,Peropteryx_leucoptera,NA
Chiroptera,Peropteryx_macrotis,129.27
Chiroptera,Peropteryx_trinitatis,NA
Peramelemorphia,Peroryctes_broadbenti,12
Peramelemorphia,Peroryctes_raffrayana,NA
Rodentia,Petaurillus_emiliae,NA
Rodentia,Petaurillus_hosei,NA
Rodentia,Petaurillus_kinlochii,NA
Rodentia,Petaurista_alborufus,NA
Rodentia,Petaurista_elegans,NA
Rodentia,Petaurista_leucogenys,NA
Rodentia,Petaurista_magnificus,NA
Rodentia,Petaurista_nobilis,NA
Rodentia,Petaurista_petaurista,45
Rodentia,Petaurista_philippensis,NA
Rodentia,Petaurista_xanthotis,NA
Diprotodontia,Petauroides_volans,NA
Diprotodontia,Petaurus_abidi,NA
Diprotodontia,Petaurus_australis,NA
Diprotodontia,Petaurus_biacensis,NA
Diprotodontia,Petaurus_breviceps,16.68
Diprotodontia,Petaurus_gracilis,NA
Diprotodontia,Petaurus_norfolcensis,NA
Rodentia,Petinomys_crinitus,NA
Rodentia,Petinomys_fuscocapillus,NA
Rodentia,Petinomys_genibarbis,NA
Rodentia,Petinomys_hageni,NA
Rodentia,Petinomys_lugens,NA
Rodentia,Petinomys_mindanensis,NA
Rodentia,Petinomys_sagitta,NA
Rodentia,Petinomys_setosus,NA
Rodentia,Petinomys_vordermanni,NA
Macroscelidea,Petrodromus_tetradactylus,NA
Diprotodontia,Petrogale_assimilis,30.99
Diprotodontia,Petrogale_brachyotis,NA
Diprotodontia,Petrogale_burbidgei,NA
Diprotodontia,Petrogale_coenensis,NA
Diprotodontia,Petrogale_concinna,31.46
Diprotodontia,Petrogale_godmani,NA
Diprotodontia,Petrogale_herberti,NA
Diprotodontia,Petrogale_inornata,30.99
Diprotodontia,Petrogale_lateralis,NA
Diprotodontia,Petrogale_mareeba,NA
Diprotodontia,Petrogale_penicillata,30.99
Diprotodontia,Petrogale_persephone,32
Diprotodontia,Petrogale_purpureicollis,NA
Diprotodontia,Petrogale_rothschildi,NA
Diprotodontia,Petrogale_sharmani,NA
Diprotodontia,Petrogale_xanthopus,33.16
Rodentia,Petromus_typicus,NA
Rodentia,Petromyscus_barbouri,NA
Rodentia,Petromyscus_collinus,NA
Rodentia,Petromyscus_monticularis,NA
Rodentia,Petromyscus_shortridgei,NA
Diprotodontia,Petropseudes_dahli,NA
Artiodactyla,Phacochoerus_aethiopicus,165.4
Artiodactyla,Phacochoerus_africanus,172.49
Rodentia,Phaenomys_ferrugineus,NA
Rodentia,Phaiomys_leucurus,NA
Diprotodontia,Phalanger_alexandrae,NA
Diprotodontia,Phalanger_carmelitae,NA
Diprotodontia,Phalanger_gymnotis,12.99
Diprotodontia,Phalanger_intercastellanus,NA
Diprotodontia,Phalanger_lullulae,NA
Diprotodontia,Phalanger_matabiru,NA
Diprotodontia,Phalanger_matanim,NA
Diprotodontia,Phalanger_mimicus,NA
Diprotodontia,Phalanger_orientalis,NA
Diprotodontia,Phalanger_ornatus,NA
Diprotodontia,Phalanger_rothschildi,NA
Diprotodontia,Phalanger_sericeus,NA
Diprotodontia,Phalanger_vestitus,NA
Primates,Phaner_electromontis,NA
Primates,Phaner_furcifer,174.46
Primates,Phaner_pallescens,NA
Primates,Phaner_parienti,NA
Chiroptera,Pharotis_imogene,NA
Dasyuromorphia,Phascogale_calura,29.49
Dasyuromorphia,Phascogale_tapoatafa,28.15
Diprotodontia,Phascolarctos_cinereus,34.29
Dasyuromorphia,Phascolosorex_doriae,NA
Dasyuromorphia,Phascolosorex_dorsalis,NA
Dasyuromorphia,Phascomurexia_naso,NA
Rodentia,Phenacomys_intermedius,22.42
Rodentia,Phenacomys_ungava,22.29
Didelphimorphia,Philander_andersoni,NA
Didelphimorphia,Philander_frenatus,NA
Didelphimorphia,Philander_mcilhennyi,NA
Didelphimorphia,Philander_opossum,NA
Artiodactyla,Philantomba_maxwellii,205
Artiodactyla,Philantomba_monticola,205
Chiroptera,Philetor_brachypterus,NA
Rodentia,Phloeomys_cumingi,NA
Rodentia,Phloeomys_pallidus,NA
Carnivora,Phoca_largha,287.4
Carnivora,Phoca_vitulina,288.95
Carnivora,Phocarctos_hookeri,365
Rodentia,Phyllomys_kerri,NA
Rodentia,Phyllomys_lamarum,NA
Rodentia,Phyllomys_lundi,NA
Rodentia,Phyllomys_mantiqueirensis,NA
Rodentia,Phyllomys_medius,NA
Rodentia,Phyllomys_nigrispinus,NA
Rodentia,Phyllomys_pattoni,NA
Rodentia,Phyllomys_thomasi,NA
Rodentia,Phyllomys_unicolor,NA
Chiroptera,Phyllonycteris_aphylla,NA
Chiroptera,Phyllonycteris_major,NA
Chiroptera,Phyllonycteris_poeyi,NA
Chiroptera,Phyllops_falcatus,NA
Chiroptera,Phyllostomus_discolor,107.97
Chiroptera,Phyllostomus_elongatus,NA
Chiroptera,Phyllostomus_hastatus,123.39
Carnivora,Procyon_pygmaeus,NA
Rodentia,Proechimys_brevicauda,NA
Rodentia,Proechimys_canicollis,NA
Rodentia,Proechimys_chrysaeolus,NA
Rodentia,Proechimys_cuvieri,NA
Rodentia,Proechimys_decumanus,NA
Rodentia,Proechimys_echinothrix,NA
Rodentia,Proechimys_gardneri,NA
Rodentia,Proechimys_goeldii,NA
Rodentia,Proechimys_guairae,62.99
Rodentia,Proechimys_guyannensis,63.41
Rodentia,Proechimys_hoplomyoides,NA
Rodentia,Proechimys_kulinae,NA
Rodentia,Proechimys_longicaudatus,NA
Rodentia,Proechimys_magdalenae,NA
Rodentia,Proechimys_mincae,NA
Rodentia,Proechimys_oconnelli,NA
Rodentia,Proechimys_pattoni,NA
Rodentia,Proechimys_poliopus,NA
Rodentia,Proechimys_quadruplicatus,NA
Rodentia,Proechimys_roberti,NA
Rodentia,Proechimys_semispinosus,65.65
Rodentia,Proechimys_simonsi,NA
Rodentia,Proechimys_steerei,NA
Rodentia,Proechimys_trinitatus,NA
Rodentia,Proechimys_urichi,NA
Rodentia,Proedromys_bedfordi,NA
Carnivora,Profelis_aurata,81.34
Lagomorpha,Prolagus_sardus,NA
Primates,Prolemur_simus,140
Rodentia,Prometheomys_schaposchnikowi,NA
Chiroptera,Promops_centralis,NA
Chiroptera,Promops_nasutus,NA
Lagomorpha,Pronolagus_crassicaudatus,NA
Lagomorpha,Pronolagus_randensis,NA
Lagomorpha,Pronolagus_rupestris,NA
Primates,Propithecus_coquereli,140.99
Primates,Propithecus_deckenii,NA
Primates,Propithecus_diadema,152.08
Primates,Propithecus_edwardsi,NA
Primates,Propithecus_perrieri,NA
Primates,Propithecus_tattersalli,NA
Primates,Propithecus_verreauxi,149.77
Rodentia,Prosciurillus_abstrusus,NA
Rodentia,Prosciurillus_leucomus,NA
Rodentia,Prosciurillus_murinus,NA
Rodentia,Prosciurillus_rosenbergii,NA
Rodentia,Prosciurillus_weberi,NA
Chiroptera,Phyllostomus_latifolius,NA
Rodentia,Phyllotis_amicus,NA
Rodentia,Phyllotis_andium,NA
Rodentia,Phyllotis_bonariensis,NA
Rodentia,Phyllotis_caprinus,NA
Chiroptera,Ptenochirus_jagori,125.14
Chiroptera,Ptenochirus_minor,NA
Chiroptera,Pteralopex_acrodonta,NA
Chiroptera,Pteralopex_anceps,NA
Chiroptera,Pteralopex_atrata,NA
Chiroptera,Pteralopex_pulchra,NA
Chiroptera,Pteralopex_taki,NA
Rodentia,Pteromys_momonga,NA
Rodentia,Pteromys_volans,28.18
Rodentia,Pteromyscus_pulverulentus,NA
Chiroptera,Pteronotus_davyi,NA
Chiroptera,Pteronotus_gymnonotus,NA
Chiroptera,Pteronotus_macleayii,NA
Chiroptera,Pteropus_chrysoproctus,NA
Chiroptera,Pteropus_cognatus,NA
Chiroptera,Pteropus_conspicillatus,NA
Chiroptera,Pteropus_dasymallus,NA
Chiroptera,Pteropus_faunulus,NA
Chiroptera,Pteropus_fundatus,NA
Chiroptera,Pteropus_giganteus,166.59
Chiroptera,Pteropus_gilliardorum,NA
Chiroptera,Pteropus_griseus,NA
Chiroptera,Rhogeessa_io,NA
Chiroptera,Rhogeessa_minutilla,NA
Chiroptera,Rhogeessa_mira,NA
Chiroptera,Rhogeessa_parvula,NA
Chiroptera,Rhogeessa_tumida,NA
Rodentia,Rhombomys_opimus,27.5
Macroscelidea,Rhynchocyon_chrysopygus,42.27
Macroscelidea,Rhynchocyon_cirnei,NA
Macroscelidea,Rhynchocyon_petersi,NA
Carnivora,Rhynchogale_melleri,NA
Paucituberculata,Rhyncholestes_raphanurus,NA
Peramelemorphia,Rhynchomeles_prattorum,NA
Rodentia,Rhynchomys_isarogensis,NA
Rodentia,Rhynchomys_soricoides,NA
Chiroptera,Rhynchonycteris_naso,NA
Lagomorpha,Romerolagus_diazi,39.26
Chiroptera,Rousettus_aegyptiacus,123.39
Chiroptera,Rousettus_amplexicaudatus,101.38
Soricomorpha,Sorex_minutus,23.81
Soricomorpha,Sorex_mirabilis,NA
Soricomorpha,Sorex_monticolus,NA
Soricomorpha,Sorex_nanus,NA
Soricomorpha,Sorex_neomexicanus,NA
Soricomorpha,Sorex_oreopolus,NA
Soricomorpha,Sorex_orizabae,NA
Soricomorpha,Sorex_ornatus,NA
Soricomorpha,Sorex_pacificus,NA
Rodentia,Phyllotis_darwini,33.21
Rodentia,Phyllotis_definitus,NA
Rodentia,Phyllotis_haggardi,NA
Rodentia,Phyllotis_limatus,NA
Rodentia,Phyllotis_magister,NA
Rodentia,Phyllotis_osgoodi,NA
Rodentia,Phyllotis_osilae,NA
Rodentia,Phyllotis_wolffsohni,NA
Rodentia,Phyllotis_xanthopygus,NA
Cetacea,Physeter_catodon,472.99
Primates,Piliocolobus_badius,151.41
Primates,Piliocolobus_foai,NA
Primates,Piliocolobus_gordonorum,NA
Primates,Pseudopotto_martini,NA
Cetacea,Pseudorca_crassidens,462
Artiodactyla,Pseudoryx_nghetinhensis,NA
Rodentia,Pseudoryzomys_simplex,NA
Chiroptera,Pteropus_howensis,NA
Chiroptera,Pteropus_hypomelanus,NA
Chiroptera,Pteropus_insularis,NA
Primates,Piliocolobus_kirkii,165
Primates,Piliocolobus_pennantii,NA
Primates,Piliocolobus_preussi,195
Primates,Piliocolobus_rufomitratus,195
Primates,Piliocolobus_tephrosceles,NA
Primates,Piliocolobus_tholloni,NA
Rodentia,Pipanacoctomys_aureus,NA
Chiroptera,Pipistrellus_abramus,NA
Chiroptera,Pipistrellus_adamsi,NA
Chiroptera,Pipistrellus_aero,NA
Chiroptera,Pipistrellus_angulatus,NA
Chiroptera,Pipistrellus_ceylonicus,52.32
Chiroptera,Pipistrellus_collinus,NA
Chiroptera,Pipistrellus_coromandra,NA
Chiroptera,Pipistrellus_deserti,NA
Chiroptera,Pipistrellus_endoi,NA
Chiroptera,Pipistrellus_hesperidus,NA
Chiroptera,Pipistrellus_hesperus,NA
Chiroptera,Pipistrellus_inexspectatus,NA
Chiroptera,Pipistrellus_javanicus,71.48
Chiroptera,Pipistrellus_kuhlii,NA
Chiroptera,Pipistrellus_maderensis,NA
Chiroptera,Pipistrellus_minahassae,NA
Chiroptera,Pipistrellus_nanulus,NA
Chiroptera,Pipistrellus_nathusii,NA
Chiroptera,Pipistrellus_papuanus,NA
Chiroptera,Pipistrellus_paterculus,NA
Chiroptera,Pipistrellus_permixtus,NA
Chiroptera,Pipistrellus_pipistrellus,44
Chiroptera,Pipistrellus_pygmaeus,NA
Chiroptera,Pipistrellus_rueppellii,NA
Chiroptera,Pipistrellus_rusticus,80.4
Chiroptera,Pipistrellus_stenopterus,NA
Chiroptera,Pipistrellus_sturdeei,NA
Chiroptera,Pipistrellus_subflavus,45.71
Chiroptera,Pipistrellus_tenuis,61.27
Chiroptera,Pipistrellus_wattsi,NA
Chiroptera,Pipistrellus_westralis,NA
Rodentia,Pithecheir_melanurus,NA
Rodentia,Pithecheir_parvus,NA
Rodentia,Pithecheirops_otion,NA
Primates,Pithecia_aequatorialis,NA
Primates,Pithecia_albicans,NA
Primates,Pithecia_irrorata,NA
Primates,Pithecia_monachus,NA
Primates,Pithecia_pithecia,161.13
Rodentia,Plagiodontia_aedium,136.5
Rodentia,Plagiodontia_araeum,NA
Rodentia,Plagiodontia_ipnaeum,NA
Dasyuromorphia,Planigale_gilesi,15.74
Dasyuromorphia,Planigale_ingrami,NA
Dasyuromorphia,Planigale_maculata,19.74
Dasyuromorphia,Planigale_novaeguineae,NA
Dasyuromorphia,Planigale_tenuirostris,19
Rodentia,Platacanthomys_lasiurus,NA
Chiroptera,Platalina_genovensium,NA
Cetacea,Platanista_gangetica,304.16
Cetacea,Platanista_minor,304.16
Chiroptera,Platymops_setiger,NA
Chiroptera,Platyrrhinus_aurarius,NA
Chiroptera,Platyrrhinus_brachycephalus,NA
Chiroptera,Platyrrhinus_chocoensis,NA
Chiroptera,Platyrrhinus_dorsalis,NA
Chiroptera,Platyrrhinus_helleri,NA
Chiroptera,Platyrrhinus_infuscus,NA
Chiroptera,Platyrrhinus_lineatus,107.97
Chiroptera,Platyrrhinus_recifinus,NA
Chiroptera,Platyrrhinus_umbratus,NA
Chiroptera,Platyrrhinus_vittatus,NA
Chiroptera,Plecotus_alpinus,NA
Chiroptera,Plecotus_auritus,65.12
Chiroptera,Plecotus_austriacus,NA
Chiroptera,Plecotus_balensis,NA
Chiroptera,Plecotus_kolombatovici,NA
Chiroptera,Plecotus_sardus,NA
Chiroptera,Plecotus_taivanus,NA
Chiroptera,Plecotus_teneriffae,NA
Chiroptera,Plerotes_anchietae,NA
Erinaceomorpha,Podogymnura_aureospinula,NA
Erinaceomorpha,Podogymnura_truei,NA
Rodentia,Podomys_floridanus,NA
Rodentia,Podoxymys_roraimae,NA
Carnivora,Poecilogale_albinucha,32.55
Lagomorpha,Poelagus_marjorita,34.99
Rodentia,Pogonomelomys_bruijni,NA
Rodentia,Pogonomelomys_mayeri,NA
Rodentia,Pogonomys_championi,NA
Rodentia,Pogonomys_fergussoniensis,NA
Rodentia,Pogonomys_loriae,NA
Rodentia,Pogonomys_macrourus,NA
Rodentia,Pogonomys_sylvestris,NA
Carnivora,Poiana_leightoni,NA
Carnivora,Poiana_richardsonii,NA
Primates,Pongo_abelii,NA
Primates,Pongo_pygmaeus,259.42
Cetacea,Pontoporia_blainvillei,326.89
Artiodactyla,Potamochoerus_larvatus,121.73
Artiodactyla,Potamochoerus_porcus,120
Afrosoricida,Potamogale_velox,NA
Diprotodontia,Potorous_gilbertii,NA
Diprotodontia,Potorous_longipes,38
Diprotodontia,Potorous_platyops,NA
Diprotodontia,Potorous_tridactylus,33.55
Carnivora,Potos_flavus,116.8
Rodentia,Praomys_daltoni,27.64
Rodentia,Praomys_degraaffi,NA
Rodentia,Praomys_delectorum,NA
Rodentia,Praomys_derooi,NA
Rodentia,Praomys_hartwigi,NA
Rodentia,Praomys_jacksoni,35.49
Rodentia,Praomys_lukolelae,NA
Rodentia,Praomys_minor,NA
Rodentia,Praomys_misonnei,NA
Rodentia,Praomys_morio,35.99
Rodentia,Praomys_mutoni,NA
Rodentia,Praomys_obscurus,NA
Rodentia,Praomys_petteri,NA
Rodentia,Praomys_rostratus,NA
Rodentia,Praomys_tullbergi,23.9
Rodentia,Praomys_verschureni,NA
Primates,Presbytis_chrysomelas,NA
Primates,Presbytis_comata,NA
Primates,Presbytis_femoralis,NA
Primates,Presbytis_frontata,NA
Primates,Presbytis_hosei,NA
Primates,Presbytis_melalophos,NA
Primates,Presbytis_natunae,NA
Primates,Presbytis_potenziani,NA
Primates,Presbytis_rubicunda,NA
Primates,Presbytis_siamensis,NA
Primates,Presbytis_thomasi,NA
Cingulata,Priodontes_maximus,124.24
Carnivora,Prionailurus_bengalensis,70.18
Carnivora,Prionailurus_iriomotensis,NA
Carnivora,Prionailurus_planiceps,56
Carnivora,Prionailurus_rubiginosus,NA
Carnivora,Prionailurus_viverrinus,71.43
Carnivora,Prionodon_linsang,NA
Carnivora,Prionodon_pardicolor,NA
Rodentia,Prionomys_batesi,NA
Artiodactyla,Procapra_gutturosa,189.94
Artiodactyla,Procapra_picticaudata,NA
Artiodactyla,Procapra_przewalskii,NA
Hyracoidea,Procavia_capensis,231.24
Primates,Procolobus_verus,167.84
Carnivora,Procyon_cancrivorus,69.35
Carnivora,Procyon_lotor,65
Carnivora,Proteles_cristata,90.62
Rodentia,Protochromys_fellowsi,NA
Rodentia,Protoxerus_aubinnii,NA
Rodentia,Protoxerus_stangeri,NA
Artiodactyla,Przewalskium_albirostris,263.41
Rodentia,Psammomys_obesus,24.8
Rodentia,Psammomys_vexillaris,NA
Dasyuromorphia,Pseudantechinus_bilarni,38.98
Dasyuromorphia,Pseudantechinus_macdonnellensis,44.72
Dasyuromorphia,Pseudantechinus_mimulus,NA
Dasyuromorphia,Pseudantechinus_ningbing,46.71
Dasyuromorphia,Pseudantechinus_roryi,NA
Dasyuromorphia,Pseudantechinus_woolleyae,NA
Diprotodontia,Pseudocheirus_peregrinus,NA
Diprotodontia,Pseudochirops_albertisii,NA
Diprotodontia,Pseudochirops_archeri,NA
Diprotodontia,Pseudochirops_corinnae,NA
Diprotodontia,Pseudochirops_coronatus,NA
Diprotodontia,Pseudochirops_cupreus,NA
Diprotodontia,Pseudochirulus_canescens,NA
Diprotodontia,Pseudochirulus_caroli,NA
Diprotodontia,Pseudochirulus_cinereus,NA
Diprotodontia,Pseudochirulus_forbesi,NA
Diprotodontia,Pseudochirulus_herbertensis,NA
Diprotodontia,Pseudochirulus_larvatus,NA
Diprotodontia,Pseudochirulus_mayeri,NA
Diprotodontia,Pseudochirulus_schlegeli,NA
Rodentia,Pseudohydromys_ellermani,NA
Rodentia,Pseudohydromys_fuscus,NA
Rodentia,Pseudohydromys_murinus,NA
Rodentia,Pseudohydromys_occidentalis,NA
Artiodactyla,Pseudois_nayaur,159.74
Artiodactyla,Pseudois_schaeferi,NA
Rodentia,Pseudomys_albocinereus,29.75
Rodentia,Pseudomys_apodemoides,44.49
Rodentia,Pseudomys_australis,31.35
Rodentia,Pseudomys_bolami,NA
Rodentia,Pseudomys_calabyi,NA
Rodentia,Pseudomys_chapmani,NA
Rodentia,Pseudomys_delicatulus,29.89
Rodentia,Pseudomys_desertor,28.96
Rodentia,Pseudomys_fieldi,29.49
Rodentia,Pseudomys_fumeus,NA
Rodentia,Pseudomys_glaucus,NA
Rodentia,Pseudomys_gouldii,NA
Rodentia,Pseudomys_gracilicaudatus,27
Rodentia,Pseudomys_hermannsburgensis,31.5
Rodentia,Pseudomys_higginsi,32.16
Rodentia,Pseudomys_johnsoni,NA
Rodentia,Pseudomys_laborifex,NA
Rodentia,Pseudomys_nanus,23.99
Rodentia,Pseudomys_novaehollandiae,31.48
Rodentia,Pseudomys_occidentalis,NA
Rodentia,Pseudomys_oralis,NA
Rodentia,Pseudomys_patrius,NA
Rodentia,Pseudomys_pilligaensis,NA
Rodentia,Pseudomys_shortridgei,NA
Chiroptera,Pteropus_intermedius,NA
Chiroptera,Pteropus_keyensis,NA
Chiroptera,Pteropus_leucopterus,NA
Chiroptera,Pteropus_livingstonii,152.08
Chiroptera,Pteropus_lombocensis,NA
Chiroptera,Pteropus_loochoensis,NA
Chiroptera,Pteropus_lylei,NA
Chiroptera,Pteropus_macrotis,NA
Chiroptera,Pteropus_mahaganus,NA
Chiroptera,Pteropus_mariannus,NA
Chiroptera,Pteropus_melanopogon,NA
Chiroptera,Pteropus_melanotus,156.43
Chiroptera,Pteropus_molossinus,NA
Chiroptera,Pteropus_neohibernicus,NA
Chiroptera,Pteropus_niger,NA
Chiroptera,Pteropus_nitendiensis,NA
Chiroptera,Pteropus_ocularis,NA
Chiroptera,Pteropus_ornatus,187.72
Chiroptera,Pteropus_pelewensis,NA
Chiroptera,Pteropus_personatus,NA
Chiroptera,Pteropus_pilosus,NA
Chiroptera,Pteropus_pohlei,NA
Chiroptera,Pteropus_poliocephalus,187.72
Chiroptera,Pteropus_pselaphon,NA
Chiroptera,Pteropus_pumilus,NA
Chiroptera,Pteropus_rayneri,NA
Chiroptera,Pteropus_rennelli,NA
Chiroptera,Pteropus_rodricensis,154.24
Chiroptera,Pteropus_rufus,NA
Chiroptera,Pteropus_samoensis,NA
Chiroptera,Pteropus_scapulatus,NA
Chiroptera,Pteropus_seychellensis,156.43
Chiroptera,Pteropus_speciosus,NA
Chiroptera,Pteropus_subniger,NA
Chiroptera,Pteropus_temminckii,NA
Chiroptera,Pteropus_tokudae,NA
Chiroptera,Pteropus_tonganus,167.29
Chiroptera,Pteropus_tuberculatus,NA
Chiroptera,Pteropus_ualanus,NA
Chiroptera,Pteropus_vampyrus,NA
Chiroptera,Pteropus_vetulus,NA
Chiroptera,Pteropus_voeltzkowi,152.08
Chiroptera,Pteropus_woodfordi,NA
Chiroptera,Pteropus_yapensis,NA
Scandentia,Ptilocercus_lowii,NA
Artiodactyla,Pudu_mephistophiles,NA
Artiodactyla,Pudu_puda,210
Carnivora,Puma_concolor,92.3
Carnivora,Puma_yagouaroundi,75.01
Rodentia,Punomys_kofordi,NA
Rodentia,Punomys_lemminus,NA
Carnivora,Pusa_caspica,334.58
Carnivora,Pusa_hispida,270
Artiodactyla,Rusa_unicolor,246
Rodentia,Rhizomys_sumatrensis,21.99
Rodentia,Rhizoplagiodontia_lemkei,NA
Rodentia,Rhipidomys_macconnelli,NA
Rodentia,Rhipidomys_macrurus,NA
Rodentia,Rhipidomys_mastacalis,NA
Rodentia,Rhipidomys_modicus,NA
Rodentia,Rhipidomys_nitela,NA
Carnivora,Pusa_sibirica,277.63
Primates,Pygathrix_cinerea,NA
Primates,Pygathrix_nemaeus,182.88
Primates,Pygathrix_nigripes,NA
Rodentia,Pygeretmus_platyurus,NA
Rodentia,Pygeretmus_pumilio,27.5
Rodentia,Pygeretmus_shitkovi,NA
Chiroptera,Pygoderma_bilabiatum,NA
Rodentia,Quemisia_gravis,NA
Rodentia,Rhipidomys_wetzeli,NA
Rodentia,Rhizomys_pruinosus,NA
Rodentia,Rhizomys_sinensis,NA
Chiroptera,Rousettus_bidens,NA
Chiroptera,Rousettus_celebensis,NA
Chiroptera,Rousettus_lanosus,NA
Chiroptera,Rousettus_leschenaultii,121.66
Chiroptera,Rousettus_linduensis,NA
Chiroptera,Rousettus_madagascariensis,126.88
Chiroptera,Rousettus_obliviosus,NA
Chiroptera,Rousettus_spinalatus,NA
Rodentia,Rubrisciurus_rubriventer,NA
Artiodactyla,Rucervus_duvaucelii,245
Artiodactyla,Rucervus_eldii,240.19
Artiodactyla,Rucervus_schomburgki,NA
Artiodactyla,Rupicapra_pyrenaica,NA
Artiodactyla,Rupicapra_rupicapra,178.32
Artiodactyla,Rusa_alfredi,243.33
Artiodactyla,Rusa_marianna,NA
Artiodactyla,Rusa_timorensis,250.29
Rodentia,Rhipidomys_ochrogaster,NA
Rodentia,Rhipidomys_venezuelae,NA
